STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,MDSF,MDSF_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,5/31/00,,,,,,,0.14,",,0",0,"P,,0",0,"P,,0",76,",,0",53,",I,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/1/00,,,,,,,0.15,",,0",0,"P,,0",0,"P,,0",76,",,0",55,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/2/00,,,,,,,0.11,",,0",0,"P,,0",0,"P,,0",85,",,0",58,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/3/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",70,",,0",52,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/4/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",67,",,0",49,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/5/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",66,",,0",56,",I,0",40,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/6/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",68,",,0",46,",,0",52,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/7/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",71,",,0",40,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/8/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",72,",,0",60,",,0",66,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/9/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",84,",,0",68,",I,0",71,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/10/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",86,",,0",65,",,0",76,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/11/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",89,",,0",68,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/12/00,,,,,,,,,0,"P,,0",0,"P,,0",80,",,0",62,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/13/00,,,,,,,,,0,"P,,0",0,"P,,0",79,",,0",58,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/14/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",60,",,0",71,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/15/00,,,,,,,0.22,",,0",0,"P,,0",0,"P,,0",86,",,0",62,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/16/00,,,,,,,0,",,0",0,"P,,0",0,"P,,0",79,",,0",,,74,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/17/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",72,",I,0",58,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/18/00,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",77,",,0",55,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/19/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",78,",,0",54,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/20/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",58,",,0",62,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/21/00,,,,,,,0.18,",,0",0,"P,,0",0,"P,,0",79,",,0",65,",I,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/22/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",78,",,0",54,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/23/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",57,",,0",74,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/24/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",65,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/25/00,,,,,,,0.12,",,0",0,"P,,0",0,"P,,0",80,",,0",62,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/26/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",78,",,0",65,",,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/27/00,,,,,,,0.2,",,0",0,"P,,0",0,"P,,0",81,",,0",58,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/28/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",76,",,0",52,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/29/00,,,,,,,0.02,",,0",0,"P,,0",0,"P,,0",78,",,0",52,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,6/30/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",78,",,0",56,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/1/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",58,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/2/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",83,",,0",65,",,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/3/00,,,,,,,1.06,",,0",0,"P,,0",0,"P,,0",84,",,0",67,",,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/4/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",78,",,0",75,",I,0",60,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/5/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",67,",I,0",62,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/6/00,,,,,,,1.42,",,0",0,"P,,0",0,"P,,0",92,",,0",65,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/7/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",81,",,0",55,",,0",73,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/8/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",59,",,0",59,",,0",,,,,1,",,0",,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/9/00,,,,,,,0.77,",,0",0,"P,,0",0,"P,,0",79,",,0",56,",,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/10/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",66,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/11/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",69,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/12/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",59,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/13/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",45,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/14/00,,,,,,,0.34,",,0",0,"P,,0",0,"P,,0",83,",,0",66,",,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/15/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",84,",,0",65,",,0",60,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/16/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",84,",,0",62,",I,0",59,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/17/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",60,",I,0",58,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/18/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",55,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/19/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",78,",,0",56,",,0",59,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/20/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",75,",,0",54,",,0",38,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/21/00,,,,,,,0.16,",,0",0,"P,,0",0,"P,,0",75,",,0",54,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/22/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",72,",,0",42,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/23/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",75,",,0",50,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/24/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",79,",,0",58,",I,0",49,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/25/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",55,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/26/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",81,",,0",57,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/27/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",86,",,0",58,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/28/00,,,,,,,0.11,",,0",0,"P,,0",0,"P,,0",88,",,0",64,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/29/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",87,",,0",65,",,0",64,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/30/00,,,,,,,0.07,",,0",0,"P,,0",0,"P,,0",82,",,0",65,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,7/31/00,,,,,,,1,",,0",0,"P,,0",0,"P,,0",70,",,0",66,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/1/00,,,,,,,,,0,"P,,0",0,"P,,0",76,",,0",66,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/2/00,,,,,,,,,0,"P,,0",0,"P,,0",80,",,0",71,",I,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/3/00,,,,,,,,,0,"P,,0",0,"P,,0",83,",,0",54,",,0",57,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/4/00,,,,,,,,,0,"P,,0",0,"P,,0",77,",,0",55,",,0",59,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/5/00,,,,,,,,,0,"P,,0",0,"P,,0",79,",,0",60,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/6/00,,,,,,,2.03,",,0",0,"P,,0",0,"P,,0",82,",,0",61,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/7/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",85,",,0",72,",I,0",55,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/8/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",85,",,0",68,",,0",75,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/9/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",84,",,0",75,",I,0",69,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/10/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",85,",,0",59,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/11/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",79,",,0",68,",I,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/12/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",58,",,0",60,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/13/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",62,",I,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/14/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",60,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/15/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",85,",,0",75,",I,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/16/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",84,",,0",70,",,0",62,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/17/00,,,,,,,0.73,",,0",0,"P,,0",0,"P,,0",76,",,0",66,",I,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/18/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",54,",I,0",78,",I,0",66,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/19/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",75,",,0",59,",I,0",52,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/20/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",78,",,0",50,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/21/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",54,",I,0",77,",I,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/22/00,,,,,,,0,",,0",0,"P,,0",0,"P,,0",78,",,0",65,",I,0",62,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/23/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",75,",,0",62,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/24/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",71,",I,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/25/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",86,",,0",61,",,0",76,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/26/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",83,",,0",65,",,0",66,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/27/00,,,,,,,0,"T,,0",0,"P,,0",0,"P,,0",81,",,0",64,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/28/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",63,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/29/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",67,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/30/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",66,",,0",72,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,8/31/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",83,",,0",66,",,0",75,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/1/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",93,",,0",67,",,0",69,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/2/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",91,",,0",66,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/3/00,,,,,,,1,",,0",0,"P,,0",0,"P,,0",85,",,0",68,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/4/00,,,,,,,0.33,",,0",0,"P,,0",0,"P,,0",85,",,0",60,",,0",60,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/5/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",70,",,0",48,",I,0",44,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/6/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",72,",,0",44,",,0",47,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/7/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",81,",,0",47,",,0",65,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/8/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",80,",,0",50,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/9/00,,,,,,,0.13,",,0",0,"P,,0",0,"P,,0",85,",,0",65,",,0",68,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/10/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",48,",,0",67,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/11/00,,,,,,,0.07,",,0",0,"P,,0",0,"P,,0",85,",,0",65,",,0",70,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/12/00,,,,,,,1.83,",,0",0,"P,,0",0,"P,,0",78,",,0",61,",,0",63,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/13/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",72,",,0",49,",,0",49,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/14/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",71,",,0",48,",,0",52,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/15/00,,,,,,,0.09,",,0",0,"P,,0",0,"P,,0",74,",,0",48,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/16/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",64,",,0",46,",,0",41,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/17/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",68,",,0",48,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/18/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",77,",,0",51,",,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/19/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",70,",,0",48,",,0",54,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/20/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",88,",,0",50,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/21/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",65,",,0",52,",I,0",50,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/22/00,,,,,,,0.57,",,0",0,"P,,0",0,"P,,0",65,",,0",43,",,0",45,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/23/00,,,,,,,2.97,",,0",0,"P,,0",0,"P,,0",64,",,0",45,",,0",61,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/24/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",63,",,0",42,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/25/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",69,",,0",42,",,0",40,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/26/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",68,",,0",48,",,0",52,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/27/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",70,",,0",38,",,0",57,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/28/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",71,",,0",40,",,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/29/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",72,",,0",45,",,0",55,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,9/30/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",69,",,0",41,",,0",56,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/1/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",76,",,0",34,",,0",62,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/2/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",82,",,0",69,",I,0",64,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/3/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",54,",I,0",48,",,0",50,",I,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/4/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",63,",,0",54,",I,0",58,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/5/00,,,,,,,0.5,",,0",0,"P,,0",0,"P,,0",81,",,0",48,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/6/00,,,,,,,0.6,",,0",0,"P,,0",0,"P,,0",57,",,0",45,",,0",46,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/7/00,,,,,,,0.02,",,0",0,"P,,0",0,"P,,0",51,",,0",37,",,0",41,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/8/00,,,,,,,,,2.3,",,0",,,51,",,0",33,",,0",36,",,0",,,,,,,1,",,0",1,",,0",,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/9/00,,,,,,,0,"T,,0",0,"P,,0",,,56,",,0",33,",,0",50,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/10/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",58,",,0",39,",,0",56,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/11/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",57,",,0",48,",,0",53,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/12/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",65,",,0",38,",,0",41,",,0",,,,,,,,,,,,,,
USC00203858,"HOLLAND, MI US",42.7988,-86.205,188.1,10/13/00,,,,,,,0,"P,,0",0,"P,,0",0,"P,,0",70,",,0",59,",I,0",47,",I,0",,,,,,,,,,,,,,
